food_id,food_name,brand,categories,countries,collection_location,source,calories_kcal,protein_g,carbohydrate_g,fat_g,fiber_g,sugar_g,sodium_mg,saturated_fat_g,nutriscore,nova_group,serving_size,quantity,salt_g
168713,"Beef, round, top round, separable lean and fat, trimmed to 1/8"" fat, select, cooked, braised",,,,USDA reference,USDA FoodData Central SR Legacy,,34.6,0.0,8.54,0.0,0.0,45.0,3.51,,,,,
168714,"Beef, brisket, flat half, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",,,,USDA reference,USDA FoodData Central SR Legacy,,20.32,0.0,9.29,0.0,0.0,80.0,4.586,,,,,
168715,"Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 1/8"" fat, choice, raw",,,,USDA reference,USDA FoodData Central SR Legacy,,20.36,0.0,14.58,0.0,0.0,52.0,6.836,,,,,
168716,"Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",,,,USDA reference,USDA FoodData Central SR Legacy,,24.85,0.0,19.78,0.0,0.0,63.0,8.832,,,,,
168717,"Beef, short loin, t-bone steak, separable lean and fat, trimmed to 1/8"" fat, choice, raw",,,,USDA reference,USDA FoodData Central SR Legacy,,20.0,0.0,15.83,0.0,0.0,35.0,7.312,,,,,
168718,"Beef, short loin, top loin, steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",,,,USDA reference,USDA FoodData Central SR Legacy,,26.16,0.0,18.45,0.0,0.0,52.0,7.688,,,,,
168719,"Beef, loin, top loin, separable lean and fat, trimmed to 1/8"" fat, select, raw",,,,USDA reference,USDA FoodData Central SR Legacy,,20.59,0.0,15.04,0.0,0.0,52.0,6.438,,,,,
168720,"Beef, loin, top loin, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",,,,USDA reference,USDA FoodData Central SR Legacy,,26.72,0.0,15.11,0.0,0.0,57.0,6.298,,,,,
168721,"Beef, short loin, top loin, steak, separable lean and fat, trimmed to 1/8"" fat, prime, raw",,,,USDA reference,USDA FoodData Central SR Legacy,,19.0,0.0,22.17,0.0,0.0,53.0,9.78,,,,,
168722,"Beef, tenderloin, steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",,,,USDA reference,USDA FoodData Central SR Legacy,,26.43,0.0,17.78,0.0,0.0,52.0,7.409,,,,,
168723,"Beef, tenderloin, roast, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",,,,USDA reference,USDA FoodData Central SR Legacy,,23.9,0.0,25.39,0.0,0.0,65.0,10.5,,,,,
168724,"Beef, tenderloin, steak, separable lean and fat, trimmed to 1/8"" fat, select, raw",,,,USDA reference,USDA FoodData Central SR Legacy,,19.37,0.0,18.46,0.0,0.0,50.0,7.906,,,,,
168725,"Beef, tenderloin, steak, separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled",,,,USDA reference,USDA FoodData Central SR Legacy,,26.48,0.0,16.53,0.0,0.0,57.0,6.89,,,,,
168726,"Beef, top sirloin, steak, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",,,,USDA reference,USDA FoodData Central SR Legacy,,20.3,0.0,12.71,0.0,0.0,52.0,5.44,,,,,
168727,"Beef, top sirloin, steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled",,,,USDA reference,USDA FoodData Central SR Legacy,,26.96,0.0,14.23,0.0,0.0,56.0,5.93,,,,,
168728,"Beef, top sirloin, steak, separable lean and fat, trimmed to 1/8"" fat, choice, raw",,,,USDA reference,USDA FoodData Central SR Legacy,,19.92,0.0,14.28,0.0,0.0,51.0,6.115,,,,,
168729,"Beef, top sirloin, steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",,,,USDA reference,USDA FoodData Central SR Legacy,,26.8,0.0,15.75,0.0,0.0,54.0,6.564,,,,,
168730,"Beef, chuck, clod roast, separable lean only, trimmed to 0"" fat, select, cooked, roasted",,,,USDA reference,USDA FoodData Central SR Legacy,,28.09,0.0,5.82,0.0,0.0,74.0,2.92,,,,,
168731,"Beef, shoulder steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",,,,USDA reference,USDA FoodData Central SR Legacy,,28.54,0.0,6.25,0.0,0.0,68.0,3.249,,,,,
168732,"Beef, shoulder steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",,,,USDA reference,USDA FoodData Central SR Legacy,,28.71,0.0,5.17,0.0,0.0,68.0,2.603,,,,,
168733,"Beef, flank, steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",,,,USDA reference,USDA FoodData Central SR Legacy,,27.66,0.0,8.23,0.0,0.0,56.0,3.317,,,,,
168734,"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, all grades, raw",,,,USDA reference,USDA FoodData Central SR Legacy,,20.64,0.0,8.55,0.0,0.0,52.0,4.246,,,,,
168735,"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",,,,USDA reference,USDA FoodData Central SR Legacy,,25.66,0.0,12.36,0.0,0.0,50.0,6.121,,,,,
168736,"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, choice, raw",,,,USDA reference,USDA FoodData Central SR Legacy,,20.64,0.0,9.51,0.0,0.0,51.0,4.724,,,,,
168737,"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",,,,USDA reference,USDA FoodData Central SR Legacy,,26.44,0.0,9.78,0.0,0.0,56.0,4.841,,,,,
168738,"Beef, chuck, top blade, separable lean only, trimmed to 0"" fat, choice, cooked, broiled",,,,USDA reference,USDA FoodData Central SR Legacy,,26.11,0.0,11.65,0.0,0.0,68.0,5.73,,,,,
168739,"Beef, chuck, top blade, separable lean only, trimmed to 0"" fat, select, cooked, broiled",,,,USDA reference,USDA FoodData Central SR Legacy,,26.16,0.0,8.0,0.0,0.0,68.0,3.33,,,,,
168740,"Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",,,,USDA reference,USDA FoodData Central SR Legacy,,30.12,0.0,4.62,0.0,0.0,78.0,2.084,,,,,
168741,"Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",,,,USDA reference,USDA FoodData Central SR Legacy,,29.7,0.0,3.85,0.0,0.0,76.0,1.646,,,,,
168742,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0"" fat, select, raw",,,,USDA reference,USDA FoodData Central SR Legacy,,20.52,0.0,5.71,0.0,0.0,86.0,3.67,,,,,
168743,"Beef, brisket, flat half, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",,,,USDA reference,USDA FoodData Central SR Legacy,,20.15,0.0,9.86,0.0,0.0,79.0,4.772,,,,,
168744,"Beef, plate, inside skirt steak, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",,,,USDA reference,USDA FoodData Central SR Legacy,,26.66,0.0,10.06,0.0,0.0,76.0,5.22,,,,,
168745,"Beef, plate, outside skirt steak, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",,,,USDA reference,USDA FoodData Central SR Legacy,,24.18,0.0,14.37,0.0,0.0,94.0,7.38,,,,,
168746,"Alcoholic beverage, beer, regular, all",,,,USDA reference,USDA FoodData Central SR Legacy,,0.46,3.55,0.0,0.0,0.0,4.0,0.0,,,,,
168747,"Alcoholic beverage, beer, regular, BUDWEISER",,,,USDA reference,USDA FoodData Central SR Legacy,,0.36,2.97,0.0,0.0,,3.0,,,,,,
168748,"Alcoholic beverage, beer, light, BUDWEISER SELECT",,,,USDA reference,USDA FoodData Central SR Legacy,,0.2,0.87,0.0,0.0,,3.0,,,,,,
168749,"Alcoholic beverage, beer, light",,,,USDA reference,USDA FoodData Central SR Legacy,,0.24,1.64,0.0,0.0,0.09,4.0,0.0,,,,,
168750,"Alcoholic beverage, pina colada, canned",,,,USDA reference,USDA FoodData Central SR Legacy,,0.6,27.6,7.6,0.1,,71.0,0.442,,,,,
168751,"Beverages, almond milk, sweetened, vanilla flavor, ready-to-drink",,,,USDA reference,USDA FoodData Central SR Legacy,,0.42,6.59,1.04,0.4,6.25,63.0,0.625,,,,,
168752,"Alcoholic beverage, pina colada, prepared-from-recipe",,,,USDA reference,USDA FoodData Central SR Legacy,,0.42,22.66,1.88,0.3,22.33,6.0,0.082,,,,,
168753,"Alcoholic beverage, tequila sunrise, canned",,,,USDA reference,USDA FoodData Central SR Legacy,,0.3,11.3,0.1,0.0,,57.0,,,,,,
168754,"Candies, milk chocolate, with almonds",,,,USDA reference,USDA FoodData Central SR Legacy,,9.0,53.4,34.4,6.2,43.9,74.0,11.96,,,,,
168755,"Candies, milk chocolate, with rice cereal",,,,USDA reference,USDA FoodData Central SR Legacy,,7.64,59.67,29.37,3.3,51.06,86.0,8.64,,,,,
168756,"Candies, MARS SNACKFOOD US, MILKY WAY Bar",,,,USDA reference,USDA FoodData Central SR Legacy,,4.01,71.17,17.23,1.0,59.69,167.0,2.23,,,,,
168757,"Candies, HERSHEY'S SKOR Toffee Bar",,,,USDA reference,USDA FoodData Central SR Legacy,,3.13,63.73,30.37,1.3,59.89,317.0,9.714,,,,,
168758,"Toppings, strawberry",,,,USDA reference,USDA FoodData Central SR Legacy,,0.2,66.3,0.1,0.7,27.38,21.0,0.014,,,,,
168759,"Candies, MOUNDS Candy Bar",,,,USDA reference,USDA FoodData Central SR Legacy,,4.6,58.88,26.6,3.7,46.19,145.0,0.39,,,,,
168760,"Candies, MR. GOODBAR Chocolate Bar",,,,USDA reference,USDA FoodData Central SR Legacy,,10.22,54.34,33.21,3.8,47.22,41.0,8.203,,,,,
168761,"Candies, NESTLE, 100 GRAND Bar",,,,USDA reference,USDA FoodData Central SR Legacy,,2.5,70.97,19.33,1.0,51.9,203.0,6.039,,,,,
168762,"Candies, NESTLE, CRUNCH Bar and Dessert Topping",,,,USDA reference,USDA FoodData Central SR Legacy,,5.0,67.0,26.0,1.9,55.0,150.0,,,,,,
168763,"Candies, REESE'S Peanut Butter Cups",,,,USDA reference,USDA FoodData Central SR Legacy,,10.24,55.36,30.53,3.6,47.17,357.0,13.1,,,,,
168764,"Candies, REESE'S PIECES Candy",,,,USDA reference,USDA FoodData Central SR Legacy,,12.46,59.86,24.77,3.0,53.25,194.0,4.46,,,,,
168765,"Candies, ROLO Caramels in Milk Chocolate",,,,USDA reference,USDA FoodData Central SR Legacy,,5.08,67.95,20.93,0.9,63.93,188.0,2.104,,,,,
168766,"Candies, NESTLE, AFTER EIGHT Mints",,,,USDA reference,USDA FoodData Central SR Legacy,,1.67,79.53,11.9,2.4,66.6,1.0,,,,,,
168767,"Candies, MARS SNACKFOOD US, 3 MUSKETEERS Bar",,,,USDA reference,USDA FoodData Central SR Legacy,,2.6,77.77,12.75,1.5,66.89,194.0,2.373,,,,,
168768,"Candies, MARS SNACKFOOD US, TWIX Caramel Cookie Bars",,,,USDA reference,USDA FoodData Central SR Legacy,,4.91,64.8,24.85,1.1,48.25,198.0,2.988,,,,,
168769,"Candies, MARS SNACKFOOD US, TWIX Peanut Butter Cookie Bars",,,,USDA reference,USDA FoodData Central SR Legacy,,9.18,54.14,32.67,3.1,36.13,226.0,12.317,,,,,
168770,"Candies, WHATCHAMACALLIT Candy Bar",,,,USDA reference,USDA FoodData Central SR Legacy,,8.04,63.23,23.68,1.9,48.86,299.0,3.78,,,,,
168771,Chewing gum,,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,96.7,0.3,2.4,66.08,1.0,0.079,,,,,
168772,"Egg custards, dry mix",,,,USDA reference,USDA FoodData Central SR Legacy,,6.9,82.8,6.4,0.0,,281.0,2.4,,,,,
168773,"Egg custards, dry mix, prepared with whole milk",,,,USDA reference,USDA FoodData Central SR Legacy,,3.99,17.6,4.0,0.0,4.82,84.0,1.127,,,,,
168774,"Cocoa, dry powder, unsweetened, HERSHEY'S European Style Cocoa",,,,USDA reference,USDA FoodData Central SR Legacy,,20.0,60.0,10.0,20.0,0.0,0.0,,,,,,
168775,"Gelatin desserts, dry mix",,,,USDA reference,USDA FoodData Central SR Legacy,,7.8,90.5,0.0,0.0,86.04,466.0,0.0,,,,,
168776,"Candies, YORK BITES",,,,USDA reference,USDA FoodData Central SR Legacy,,1.78,81.64,7.32,2.0,75.0,46.0,0.48,,,,,
168777,"Desserts, mousse, chocolate, prepared-from-recipe",,,,USDA reference,USDA FoodData Central SR Legacy,,4.14,16.07,16.0,0.6,14.81,38.0,5.027,,,,,
168778,"Puddings, chocolate, ready-to-eat",,,,USDA reference,USDA FoodData Central SR Legacy,,2.09,23.01,4.6,0.0,17.17,152.0,2.731,,,,,
168779,"Puddings, chocolate, dry mix, instant",,,,USDA reference,USDA FoodData Central SR Legacy,,2.3,87.9,1.9,3.6,67.86,1771.0,0.487,,,,,
168780,"Puddings, chocolate, dry mix, regular, prepared with 2% milk",,,,USDA reference,USDA FoodData Central SR Legacy,,3.28,19.76,2.06,0.8,11.85,102.0,0.602,,,,,
168781,"Puddings, coconut cream, dry mix, instant, prepared with 2% milk",,,,USDA reference,USDA FoodData Central SR Legacy,,2.9,19.2,2.3,0.1,,246.0,0.62,,,,,
168782,"Puddings, rice, ready-to-eat",,,,USDA reference,USDA FoodData Central SR Legacy,,3.23,18.39,2.15,0.3,11.59,97.0,0.556,,,,,
168783,"Puddings, rice, dry mix",,,,USDA reference,USDA FoodData Central SR Legacy,,2.7,91.2,0.1,0.7,,366.0,,,,,,
168784,"Puddings, vanilla, dry mix, instant",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,92.9,0.6,0.0,92.9,1400.0,0.12,,,,,
168785,"Puddings, vanilla, dry mix, instant, prepared with whole milk",,,,USDA reference,USDA FoodData Central SR Legacy,,2.7,19.7,2.9,0.0,18.03,286.0,0.84,,,,,
168786,"Puddings, lemon, dry mix, instant, prepared with 2% milk",,,,USDA reference,USDA FoodData Central SR Legacy,,2.76,20.2,1.71,0.0,,268.0,0.484,,,,,
168787,"Egg custards, dry mix, prepared with 2% milk",,,,USDA reference,USDA FoodData Central SR Legacy,,4.13,17.61,2.83,0.0,4.63,87.0,0.896,,,,,
168788,"Puddings, vanilla, dry mix, regular, prepared with 2% milk",,,,USDA reference,USDA FoodData Central SR Legacy,,2.94,18.53,1.73,0.0,,159.0,0.462,,,,,
168789,"Rennin, chocolate, dry mix, prepared with 2% milk",,,,USDA reference,USDA FoodData Central SR Legacy,,3.24,13.47,2.06,0.5,,52.0,0.581,,,,,
168790,"Rennin, vanilla, dry mix, prepared with 2% milk",,,,USDA reference,USDA FoodData Central SR Legacy,,3.06,12.34,1.77,0.0,,46.0,0.484,,,,,
168791,"Candies, praline, prepared-from-recipe",,,,USDA reference,USDA FoodData Central SR Legacy,,3.3,59.59,25.9,3.5,55.79,48.0,14.683,,,,,
168792,"Desserts, rennin, vanilla, dry mix",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,99.0,0.0,0.0,,6.0,,,,,,
168793,"Rennin, vanilla, dry mix, prepared with whole milk",,,,USDA reference,USDA FoodData Central SR Legacy,,3.03,12.21,3.07,0.0,,46.0,0.842,,,,,
168794,"Desserts, rennin, tablets, unsweetened",,,,USDA reference,USDA FoodData Central SR Legacy,,1.0,19.8,0.1,0.0,,26050.0,0.038,,,,,
168795,"Frostings, chocolate, creamy, ready-to-eat",,,,USDA reference,USDA FoodData Central SR Legacy,,1.1,63.2,17.6,0.9,57.7,183.0,9.02,,,,,
168796,"Flan, caramel custard, dry mix, prepared with whole milk",,,,USDA reference,USDA FoodData Central SR Legacy,,2.95,18.68,3.0,0.0,,112.0,0.821,,,,,
168797,"Puddings, vanilla, ready-to-eat, fat free",,,,USDA reference,USDA FoodData Central SR Legacy,,2.02,20.16,0.0,0.0,15.12,191.0,0.0,,,,,
168798,"Puddings, tapioca, ready-to-eat, fat free",,,,USDA reference,USDA FoodData Central SR Legacy,,1.44,21.31,0.35,0.0,14.18,187.0,0.012,,,,,
168799,"Puddings, chocolate, ready-to-eat, fat free",,,,USDA reference,USDA FoodData Central SR Legacy,,1.93,20.87,0.3,0.3,15.75,154.0,0.0,,,,,
168800,"Frostings, chocolate, creamy, dry mix, prepared with butter",,,,USDA reference,USDA FoodData Central SR Legacy,,1.11,71.8,13.06,1.9,0.01,124.0,3.425,,,,,
168801,"Candies, HEATH BITES",,,,USDA reference,USDA FoodData Central SR Legacy,,3.94,63.39,30.38,2.0,60.02,245.0,8.8,,,,,
168802,"Frostings, vanilla, creamy, dry mix",,,,USDA reference,USDA FoodData Central SR Legacy,,0.3,93.8,4.9,0.1,,13.0,,,,,,
168803,"Frostings, white, fluffy, dry mix",,,,USDA reference,USDA FoodData Central SR Legacy,,2.3,94.9,0.0,0.0,,234.0,,,,,,
168804,"Candies, MARS SNACKFOOD US, DOVE Milk Chocolate",,,,USDA reference,USDA FoodData Central SR Legacy,,5.94,59.78,31.72,2.4,55.45,63.0,,,,,,
168805,"Candies, MARS SNACKFOOD US, DOVE Dark Chocolate",,,,USDA reference,USDA FoodData Central SR Legacy,,5.19,59.4,32.45,7.6,46.27,4.0,,,,,,
168806,"Candies, MARS SNACKFOOD US, MILKY WAY Caramels, milk chocolate covered",,,,USDA reference,USDA FoodData Central SR Legacy,,4.28,68.49,19.17,0.7,58.65,273.0,,,,,,
168807,"Candies, MARS SNACKFOOD US, MILKY WAY Caramels. dark chocolate covered",,,,USDA reference,USDA FoodData Central SR Legacy,,3.82,67.56,20.42,2.8,54.08,246.0,,,,,,
168808,"Snacks, GENERAL MILLS, BETTY CROCKER Fruit Roll Ups, berry flavored, with vitamin C",,,,USDA reference,USDA FoodData Central SR Legacy,,0.1,85.2,3.5,,38.7,317.0,1.724,,,,,
168809,"Ice creams, chocolate",,,,USDA reference,USDA FoodData Central SR Legacy,,3.8,28.2,11.0,1.2,25.36,76.0,3.21,,,,,
168810,"Ice creams, strawberry",,,,USDA reference,USDA FoodData Central SR Legacy,,3.2,27.6,8.4,0.9,,60.0,,,,,,
168811,"Snacks, FARLEY CANDY, FARLEY Fruit Snacks, with vitamins A, C, and E",,,,USDA reference,USDA FoodData Central SR Legacy,,4.4,80.9,0.0,,,36.0,,,,,,
168812,"Frozen novelties, ice type, italian, restaurant-prepared",,,,USDA reference,USDA FoodData Central SR Legacy,,0.03,13.5,0.02,0.0,,4.0,0.0,,,,,
168813,"Frozen novelties, ice type, pop",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,19.23,0.24,0.0,13.66,7.0,0.051,,,,,
168814,"Candies, MARS SNACKFOOD US, M&M's Crispy Chocolate Candies",,,,USDA reference,USDA FoodData Central SR Legacy,,4.28,72.4,19.32,2.0,58.94,136.0,,,,,,
168815,"Frozen yogurts, vanilla, soft-serve",,,,USDA reference,USDA FoodData Central SR Legacy,,4.0,24.2,5.6,0.0,24.0,87.0,1.59,,,,,
168816,"Fruit butters, apple",,,,USDA reference,USDA FoodData Central SR Legacy,,0.39,42.47,0.3,1.5,35.3,15.0,0.016,,,,,
168817,"Candies, fudge, chocolate marshmallow, with nuts, prepared-by-recipe",,,,USDA reference,USDA FoodData Central SR Legacy,,3.24,67.69,21.11,2.1,,79.0,5.506,,,,,
168818,"Candies, MARS SNACKFOOD US, SNICKERS Almond bar",,,,USDA reference,USDA FoodData Central SR Legacy,,5.4,64.67,22.4,2.6,53.93,156.0,,,,,,
168819,"Marmalade, orange",,,,USDA reference,USDA FoodData Central SR Legacy,,0.3,66.3,0.0,0.7,60.0,56.0,0.0,,,,,
168820,Molasses,,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,74.73,0.1,0.0,74.72,37.0,0.032,,,,,
168821,"Pectin, unsweetened, dry mix",,,,USDA reference,USDA FoodData Central SR Legacy,,0.3,90.4,0.3,8.6,,200.0,0.01,,,,,
168822,"Pie fillings, apple, canned",,,,USDA reference,USDA FoodData Central SR Legacy,,0.1,26.1,0.1,1.0,13.8,47.0,0.0,,,,,
168823,"Candies, MARS SNACKFOOD US, STARBURST Fruit Chews, Tropical fruits",,,,USDA reference,USDA FoodData Central SR Legacy,,0.41,82.76,8.31,0.0,58.18,2.0,,,,,,
168824,"Pie fillings, canned, cherry",,,,USDA reference,USDA FoodData Central SR Legacy,,0.37,28.0,0.07,0.6,,18.0,0.021,,,,,
168825,"Puddings, banana, dry mix, regular, prepared with whole milk",,,,USDA reference,USDA FoodData Central SR Legacy,,2.74,18.44,2.89,0.0,15.98,158.0,0.711,,,,,
168826,"Puddings, coconut cream, dry mix, instant",,,,USDA reference,USDA FoodData Central SR Legacy,,0.9,83.5,10.0,4.0,64.0,1040.0,0.0,,,,,
168827,"Puddings, coconut cream, dry mix, instant, prepared with whole milk",,,,USDA reference,USDA FoodData Central SR Legacy,,2.9,19.1,3.5,0.1,,246.0,0.96,,,,,
168828,"Puddings, coconut cream, dry mix, regular",,,,USDA reference,USDA FoodData Central SR Legacy,,1.0,81.84,11.36,1.6,80.54,682.0,0.0,,,,,
168829,"Puddings, coconut cream, dry mix, regular, prepared with whole milk",,,,USDA reference,USDA FoodData Central SR Legacy,,3.0,17.7,3.8,0.2,,162.0,0.88,,,,,
168830,"Puddings, lemon, dry mix, instant, prepared with whole milk",,,,USDA reference,USDA FoodData Central SR Legacy,,2.7,20.1,2.9,0.0,,267.0,0.85,,,,,
168831,"Puddings, lemon, dry mix, regular",,,,USDA reference,USDA FoodData Central SR Legacy,,0.1,91.8,0.5,0.1,,506.0,,,,,,
168832,"Pudding, lemon, dry mix, regular, prepared with sugar, egg yolk and water",,,,USDA reference,USDA FoodData Central SR Legacy,,0.65,24.2,1.12,0.0,13.51,63.0,0.47,,,,,
168833,"Sugars, brown",,,,USDA reference,USDA FoodData Central SR Legacy,,0.12,98.09,0.0,0.0,97.02,28.0,0.0,,,,,
168834,"Syrups, chocolate, HERSHEY'S Genuine Chocolate Flavored Lite Syrup",,,,USDA reference,USDA FoodData Central SR Legacy,,1.4,34.56,0.97,0.0,28.57,100.0,0.0,,,,,
168835,"Syrups, chocolate, fudge-type",,,,USDA reference,USDA FoodData Central SR Legacy,,4.6,62.9,8.9,2.8,34.82,346.0,3.857,,,,,
168836,"Syrups, corn, dark",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,77.59,0.0,0.0,77.59,155.0,0.0,,,,,
168837,"Syrups, corn, light",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,76.79,0.2,0.0,76.77,62.0,0.0,,,,,
168838,"Syrups, table blends, pancake, with 2% maple",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,69.6,0.1,0.0,42.0,61.0,0.032,,,,,
168839,"Syrups, table blends, corn, refiner, and sugar",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,83.9,0.0,0.0,,71.0,,,,,,
168840,"Candies, MARS SNACKFOOD US, SKITTLES Wild Berry Bite Size Candies",,,,USDA reference,USDA FoodData Central SR Legacy,,0.19,90.76,4.25,0.0,75.92,15.0,,,,,,
168841,"Toppings, butterscotch or caramel",,,,USDA reference,USDA FoodData Central SR Legacy,,1.21,57.01,0.0,0.0,57.0,341.0,0.0,,,,,
168842,"Candies, MARS SNACKFOOD US, SKITTLES Sours Original",,,,USDA reference,USDA FoodData Central SR Legacy,,0.18,91.02,4.0,0.0,73.16,14.0,,,,,,
