food_id,food_name,brand,categories,countries,collection_location,calories_kcal,protein_g,carbohydrate_g,fat_g,fiber_g,sugar_g,sodium_mg,saturated_fat_g,salt_g,nutriscore,nova_group,serving_size,quantity,source
173111,"Beef, ground, 97% lean meat / 3% fat, raw",,,,USDA reference,,21.98,0.0,3.0,0.0,0.0,66.0,1.134,,,,,,USDA FoodData Central SR Legacy
173112,"Beef, ground, 97% lean meat / 3% fat, patty, cooked, broiled",,,,USDA reference,,26.36,0.0,4.46,0.0,0.0,64.0,1.691,,,,,,USDA FoodData Central SR Legacy
173113,"Beef, ground, 97% lean meat /3% fat, patty, cooked, pan-broiled",,,,USDA reference,,26.03,0.0,3.65,0.0,0.0,69.0,1.377,,,,,,USDA FoodData Central SR Legacy
173114,"Beef, ground, 97% lean meat / 3% fat, loaf, cooked, baked",,,,USDA reference,,27.58,0.0,4.06,0.0,0.0,56.0,1.541,,,,,,USDA FoodData Central SR Legacy
173115,"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, braised",,,,USDA reference,,34.22,0.0,9.02,0.0,0.0,45.0,3.771,,,,,,USDA FoodData Central SR Legacy
173116,"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, choice, raw",,,,USDA reference,,22.78,0.0,6.43,0.0,0.0,58.0,2.588,,,,,,USDA FoodData Central SR Legacy
173117,"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled",,,,USDA reference,,29.01,0.0,9.1,0.0,0.0,59.0,3.633,,,,,,USDA FoodData Central SR Legacy
173118,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled",,,,USDA reference,,29.51,0.0,6.72,0.0,0.0,61.0,2.684,,,,,,USDA FoodData Central SR Legacy
173119,"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled",,,,USDA reference,,29.16,0.0,8.45,0.0,0.0,60.0,3.373,,,,,,USDA FoodData Central SR Legacy
173120,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, select, raw",,,,USDA reference,,22.31,0.0,2.62,0.0,0.0,62.0,1.105,,,,,,USDA FoodData Central SR Legacy
173121,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, select, raw",,,,USDA reference,,23.13,0.0,3.37,0.0,0.0,64.0,1.42,,,,,,USDA FoodData Central SR Legacy
173122,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, select, raw",,,,USDA reference,,22.18,0.0,3.66,0.0,0.0,62.0,1.542,,,,,,USDA FoodData Central SR Legacy
173123,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",,,,USDA reference,,29.58,0.0,7.63,0.0,0.0,62.0,3.048,,,,,,USDA FoodData Central SR Legacy
173124,"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, select, raw",,,,USDA reference,,21.34,0.0,4.21,0.0,0.0,54.0,2.144,,,,,,USDA FoodData Central SR Legacy
173125,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, all grades, raw",,,,USDA reference,,21.07,0.0,3.95,0.0,0.0,54.0,1.641,,,,,,USDA FoodData Central SR Legacy
173126,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, choice, raw",,,,USDA reference,,20.76,0.0,4.55,0.0,0.0,52.0,1.855,,,,,,USDA FoodData Central SR Legacy
173127,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, select, raw",,,,USDA reference,,21.38,0.0,3.35,0.0,0.0,58.0,1.367,,,,,,USDA FoodData Central SR Legacy
173128,"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, choice, raw",,,,USDA reference,,18.12,0.12,22.15,0.0,0.0,61.0,9.485,,,,,,USDA FoodData Central SR Legacy
173129,"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, select, raw",,,,USDA reference,,17.77,0.0,22.21,0.0,0.0,58.0,9.511,,,,,,USDA FoodData Central SR Legacy
173130,"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",,,,USDA reference,,28.66,0.0,19.47,0.0,0.0,46.0,8.388,,,,,,USDA FoodData Central SR Legacy
173131,"Snacks, popcorn, microwave, 94% fat free",,,,USDA reference,,10.72,76.04,6.1,13.6,0.65,571.0,2.767,,,,,,USDA FoodData Central SR Legacy
173132,"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Double Chocolate Nut Bar",,,,USDA reference,,22.35,51.66,8.99,10.5,22.67,333.0,,,,,,,USDA FoodData Central SR Legacy
173133,"Snacks, M&M MARS, KUDOS Whole Grain Bars, peanut butter",,,,USDA reference,,5.88,64.69,20.78,2.6,44.29,268.0,,,,,,,USDA FoodData Central SR Legacy
173134,"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Honey Nut Oat Bar",,,,USDA reference,,22.5,55.13,7.87,11.0,26.26,318.0,,,,,,,USDA FoodData Central SR Legacy
173135,"Snacks, M&M MARS, KUDOS Whole Grain Bar, M&M's milk chocolate",,,,USDA reference,,3.78,73.01,11.95,2.4,37.81,341.0,,,,,,,USDA FoodData Central SR Legacy
173136,"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Energy Bar, all flavors",,,,USDA reference,,21.91,50.3,10.79,6.7,28.71,383.0,3.92,,,,,,USDA FoodData Central SR Legacy
173137,"Formulated bar, POWER BAR, chocolate",,,,USDA reference,,14.15,69.63,3.11,5.7,30.07,308.0,1.05,,,,,,USDA FoodData Central SR Legacy
173138,"Formulated bar, MARS SNACKFOOD US, COCOAVIA, Chocolate Blueberry Snack Bar",,,,USDA reference,,6.21,57.87,9.27,4.6,33.4,260.0,,,,,,,USDA FoodData Central SR Legacy
173139,"Formulated bar, SLIM-FAST OPTIMA meal bar, milk chocolate peanut",,,,USDA reference,,16.19,60.21,8.92,5.1,25.0,253.0,2.428,,,,,,USDA FoodData Central SR Legacy
173140,"Snacks, soy chips or crisps, salted",,,,USDA reference,,26.5,53.15,7.35,3.5,1.8,842.0,1.661,,,,,,USDA FoodData Central SR Legacy
173141,"Popcorn, microwave, regular (butter) flavor, made with palm oil",,,,USDA reference,,8.38,57.26,30.22,10.0,0.3,763.0,10.538,,,,,,USDA FoodData Central SR Legacy
173142,"Snacks, plantain chips, salted",,,,USDA reference,,2.28,63.84,29.59,3.5,0.92,202.0,5.632,,,,,,USDA FoodData Central SR Legacy
173143,"Tortilla chips, yellow, plain, salted",,,,USDA reference,,6.62,67.38,22.33,4.7,1.21,310.0,8.584,,,,,,USDA FoodData Central SR Legacy
173144,"Snacks, granola bar, KASHI GOLEAN, crunchy, mixed flavors",,,,USDA reference,,17.88,59.58,9.23,5.9,27.3,486.0,2.498,,,,,,USDA FoodData Central SR Legacy
173145,"Snacks, granola bar, chewy, reduced sugar, all flavors",,,,USDA reference,,5.55,69.4,12.5,3.1,20.8,312.0,5.303,,,,,,USDA FoodData Central SR Legacy
173146,"Snacks, granola bites, mixed flavors",,,,USDA reference,,7.17,66.27,17.5,5.7,30.0,167.0,3.194,,,,,,USDA FoodData Central SR Legacy
173147,"Snacks, pita chips, salted",,,,USDA reference,,11.79,68.26,15.2,3.8,4.76,854.0,10.842,,,,,,USDA FoodData Central SR Legacy
173148,"Snacks, granola bars, soft, almond, confectioners coating",,,,USDA reference,,8.6,60.13,20.0,4.3,34.0,486.0,9.491,,,,,,USDA FoodData Central SR Legacy
173149,"Formulated bar, high fiber, chewy, oats and chocolate",,,,USDA reference,,5.0,69.82,10.0,22.5,25.0,237.0,3.522,,,,,,USDA FoodData Central SR Legacy
173150,"Snacks, bagel chips, plain",,,,USDA reference,,12.34,66.36,15.14,4.1,6.02,233.0,6.05,,,,,,USDA FoodData Central SR Legacy
173151,"Snacks, NUTRI-GRAIN FRUIT AND NUT BAR",,,,USDA reference,,9.38,66.72,10.93,7.5,32.45,195.0,5.705,,,,,,USDA FoodData Central SR Legacy
173152,"Snacks, yucca (cassava) chips, salted",,,,USDA reference,,1.34,69.23,25.91,3.7,3.36,296.0,7.443,,,,,,USDA FoodData Central SR Legacy
173153,"Snacks, granola bar, GENERAL MILLS, NATURE VALLEY, CHEWY TRAIL MIX",,,,USDA reference,,5.71,72.27,11.43,3.8,42.86,185.0,4.585,,,,,,USDA FoodData Central SR Legacy
173154,"Snacks, granola bar, QUAKER, DIPPS, all flavors",,,,USDA reference,,7.52,64.96,20.42,3.2,37.61,269.0,3.499,,,,,,USDA FoodData Central SR Legacy
173155,"Snacks, brown rice chips",,,,USDA reference,,8.2,81.5,2.8,4.2,0.6,326.0,1.03,,,,,,USDA FoodData Central SR Legacy
173156,"Snack, Pretzel, hard chocolate coated",,,,USDA reference,,7.05,70.07,17.64,3.5,38.8,494.0,3.293,,,,,,USDA FoodData Central SR Legacy
173157,"Snacks, peas, roasted, wasabi-flavored",,,,USDA reference,,14.11,62.2,14.11,3.8,14.11,300.0,5.792,,,,,,USDA FoodData Central SR Legacy
173158,"Formulated Bar, SOUTH BEACH protein bar",,,,USDA reference,,30.34,38.4,15.17,7.3,15.17,436.0,4.29,,,,,,USDA FoodData Central SR Legacy
173159,"Snack, BALANCE, original bar",,,,USDA reference,,28.0,48.73,12.0,3.1,34.89,253.0,8.115,,,,,,USDA FoodData Central SR Legacy
173160,"Snacks, shrimp cracker",,,,USDA reference,,7.14,59.09,17.86,5.6,21.43,571.0,7.997,,,,,,USDA FoodData Central SR Legacy
173161,Rice crackers,,,,USDA reference,,10.0,82.64,5.0,0.0,0.0,233.0,3.021,,,,,,USDA FoodData Central SR Legacy
173162,"Beverages, MONSTER energy drink, low carb",,,,USDA reference,,0.0,1.38,0.0,0.0,1.38,75.0,0.0,,,,,,USDA FoodData Central SR Legacy
173163,"Beverages, Whiskey sour mix, powder",,,,USDA reference,,0.6,97.3,0.1,0.0,97.3,274.0,0.006,,,,,,USDA FoodData Central SR Legacy
173164,"Alcoholic beverage, whiskey sour, prepared with water, whiskey and powder mix",,,,USDA reference,,0.1,15.85,0.02,0.0,15.81,47.0,0.001,,,,,,USDA FoodData Central SR Legacy
173165,"Beverages, THE COCA-COLA COMPANY, NOS energy drink, Original, grape, loaded cherry, charged citrus, fortified with vitamins B6 and B12",,,,USDA reference,,0.0,11.25,0.0,0.0,11.25,85.0,0.0,,,,,,USDA FoodData Central SR Legacy
173166,"Beverages, water, bottled, yumberry, pomegranate with anti-oxidants, zero calories",,,,USDA reference,,0.0,1.25,0.0,0.0,0.0,10.0,0.0,,,,,,USDA FoodData Central SR Legacy
173167,"Beverages, ABBOTT, EAS whey protein powder",,,,USDA reference,,66.67,17.95,5.13,0.0,5.13,385.0,0.281,,,,,,USDA FoodData Central SR Legacy
173168,"Alcoholic beverage, creme de menthe, 72 proof",,,,USDA reference,,0.0,41.6,0.3,0.0,41.6,5.0,0.015,,,,,,USDA FoodData Central SR Legacy
173169,"Beverages, NESTLE, Boost plus, nutritional drink, ready-to-drink",,,,USDA reference,,5.38,17.29,5.38,1.2,8.46,77.0,2.551,,,,,,USDA FoodData Central SR Legacy
173170,"Beverages, SLIMFAST, Meal replacement,  High Protein Shake, Ready-To-Drink, 3-2-1 plan",,,,USDA reference,,6.59,0.85,3.38,0.4,0.6,72.0,2.1,,,,,,USDA FoodData Central SR Legacy
173171,"Beverages, UNILEVER, SLIMFAST, meal replacement, regular, ready-to-drink,  3-2-1 Plan",,,,USDA reference,,3.32,7.74,1.93,1.6,5.95,68.0,0.97,,,,,,USDA FoodData Central SR Legacy
173172,"Beverages, UNILEVER, SLIMFAST Shake Mix, powder, 3-2-1 Plan",,,,USDA reference,,8.13,73.92,13.34,18.1,38.02,472.0,10.51,,,,,,USDA FoodData Central SR Legacy
173173,"Beverages, FUZE, orange mango, fortified with vitamins A, C, E, B6",,,,USDA reference,,0.68,9.2,0.06,0.2,9.0,10.0,0.011,,,,,,USDA FoodData Central SR Legacy
173174,"Beverages, UNILEVER, SLIMFAST Shake Mix, high protein, whey powder, 3-2-1 Plan,",,,,USDA reference,,27.87,50.0,13.46,18.2,20.59,495.0,8.93,,,,,,USDA FoodData Central SR Legacy
173175,"Beverages, Acai berry drink, fortified",,,,USDA reference,,0.83,12.83,0.83,1.2,11.1,13.0,0.0,,,,,,USDA FoodData Central SR Legacy
173176,"Alcoholic beverage, wine, dessert, sweet",,,,USDA reference,,0.2,13.69,0.0,0.0,7.78,9.0,0.0,,,,,,USDA FoodData Central SR Legacy
173177,"Beverages, Whey protein powder isolate",,,,USDA reference,,58.14,29.07,1.16,0.0,1.16,372.0,0.149,,,,,,USDA FoodData Central SR Legacy
173178,"Beverages, Orange juice, light, No pulp",,,,USDA reference,,0.21,5.42,0.0,0.0,4.17,4.0,0.0,,,,,,USDA FoodData Central SR Legacy
173179,"Beverages, The COCA-COLA company, Hi-C Flashin' Fruit Punch",,,,USDA reference,,0.0,12.5,0.0,0.0,12.5,8.0,0.0,,,,,,USDA FoodData Central SR Legacy
173180,"Beverages, Protein powder whey based",,,,USDA reference,,78.13,6.25,1.56,3.1,0.0,156.0,0.158,,,,,,USDA FoodData Central SR Legacy
173181,"Beverages, Protein powder soy based",,,,USDA reference,,55.56,28.89,5.56,6.7,22.22,733.0,1.057,,,,,,USDA FoodData Central SR Legacy
173182,"Beverages, rich chocolate, powder",,,,USDA reference,,0.0,92.96,0.0,0.0,81.82,636.0,0.0,,,,,,USDA FoodData Central SR Legacy
173183,"Beverages, GEROLSTEINER BRUNNEN GmbH & Co. KG (Gerolsteiner), naturally sparkling, mineral bottled water",,,,USDA reference,,0.0,0.0,0.0,0.0,0.0,13.0,0.0,,,,,,USDA FoodData Central SR Legacy
173184,"Beverages, chocolate malt, powder, prepared with fat free milk",,,,USDA reference,,3.25,8.64,0.17,0.0,7.77,77.0,0.045,,,,,,USDA FoodData Central SR Legacy
173185,"Alcoholic beverage, wine, table, all",,,,USDA reference,,0.07,2.72,0.0,0.0,0.79,5.0,0.0,,,,,,USDA FoodData Central SR Legacy
173186,"Beverages, V8 SPLASH Smoothies, Peach Mango",,,,USDA reference,,1.22,7.76,0.0,0.0,7.35,29.0,,,,,,,USDA FoodData Central SR Legacy
173187,"Beverages, chocolate almond milk, unsweetened, shelf-stable, fortified with vitamin D2 and E",,,,USDA reference,,0.83,1.25,1.46,0.4,0.0,75.0,0.729,,,,,,USDA FoodData Central SR Legacy
173188,"Beverages, The COCA-COLA company, Glaceau Vitamin Water, Revive Fruit Punch, fortified",,,,USDA reference,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,USDA FoodData Central SR Legacy
173189,"Beverages, MINUTE MAID, Lemonada, Limeade",,,,USDA reference,,0.0,13.75,0.0,0.0,12.92,6.0,0.0,,,,,,USDA FoodData Central SR Legacy
173190,"Alcoholic beverage, wine, table, red",,,,USDA reference,,0.07,2.61,0.0,0.0,0.62,4.0,0.0,,,,,,USDA FoodData Central SR Legacy
173191,"Alcoholic Beverage, wine, table, red, Barbera",,,,USDA reference,,0.07,2.79,0.0,,,,,,,,,,USDA FoodData Central SR Legacy
173192,"Alcoholic Beverage, wine, table, red, Zinfandel",,,,USDA reference,,0.07,2.86,0.0,,,,,,,,,,USDA FoodData Central SR Legacy
173193,"Alcoholic Beverage, wine, table, red, Petite Sirah",,,,USDA reference,,0.07,2.68,0.0,,,,,,,,,,USDA FoodData Central SR Legacy
173194,"Alcoholic Beverage, wine, table, red, Claret",,,,USDA reference,,0.07,3.01,0.0,,,,,,,,,,USDA FoodData Central SR Legacy
173195,"Alcoholic beverage, wine, table, white, Chenin Blanc",,,,USDA reference,,0.07,3.31,0.0,,,,,,,,,,USDA FoodData Central SR Legacy
173196,"Alcoholic beverage, wine, table, white, Fume Blanc",,,,USDA reference,,0.07,2.27,0.0,,,,,,,,,,USDA FoodData Central SR Legacy
173197,"Beverages, Mixed vegetable and fruit juice drink, with added nutrients",,,,USDA reference,,0.04,7.47,0.01,0.0,2.1,21.0,0.0,,,,,,USDA FoodData Central SR Legacy
173198,"Alcoholic beverage, wine, table, white, Muller Thurgau",,,,USDA reference,,0.07,3.48,0.0,,,,,,,,,,USDA FoodData Central SR Legacy
173199,"Carbonated beverage, cream soda",,,,USDA reference,,0.0,13.3,0.0,0.0,13.3,12.0,0.0,,,,,,USDA FoodData Central SR Legacy
173200,"Alcoholic beverage, wine, table, white, Riesling",,,,USDA reference,,0.07,3.74,0.0,,,,,,,,,,USDA FoodData Central SR Legacy
173201,"Alcoholic beverage, wine, table, white, Sauvignon Blanc",,,,USDA reference,,0.07,2.05,0.0,,,,,,,,,,USDA FoodData Central SR Legacy
173202,"Alcoholic beverage, wine, table, white, late harvest",,,,USDA reference,,0.07,13.39,0.0,,,,,,,,,,USDA FoodData Central SR Legacy
173203,"Beverages, carbonated, grape soda",,,,USDA reference,,0.0,11.2,0.0,0.0,,15.0,0.0,,,,,,USDA FoodData Central SR Legacy
173204,"Beverages, carbonated, low calorie, other than cola or pepper,  without caffeine",,,,USDA reference,,0.1,0.0,0.0,0.0,0.0,6.0,0.0,,,,,,USDA FoodData Central SR Legacy
173205,"Beverages, carbonated, lemon-lime soda, no caffeine",,,,USDA reference,,0.09,10.42,0.0,0.0,10.38,10.0,0.0,,,,,,USDA FoodData Central SR Legacy
173206,"Beverages, carbonated, SPRITE, lemon-lime, without caffeine",,,,USDA reference,,0.05,10.14,0.02,0.0,8.98,9.0,0.0,,,,,,USDA FoodData Central SR Legacy
173207,"Beverages, carbonated, low calorie, other than cola or pepper, with aspartame, contains caffeine",,,,USDA reference,,0.1,0.0,0.0,0.0,0.0,6.0,0.0,,,,,,USDA FoodData Central SR Legacy
173208,"Alcoholic Beverage, wine, table, red, Burgundy",,,,USDA reference,,0.07,3.69,0.0,,,,,,,,,,USDA FoodData Central SR Legacy
173209,"Beverages, carbonated, pepper-type, contains caffeine",,,,USDA reference,,0.0,10.4,0.1,0.0,,10.0,0.0,,,,,,USDA FoodData Central SR Legacy
173210,"Beverages, Energy drink, RED BULL",,,,USDA reference,,0.46,10.23,0.0,0.0,10.22,39.0,0.0,,,,,,USDA FoodData Central SR Legacy
173211,"Beverages, tea, black, ready to drink, decaffeinated, diet",,,,USDA reference,,0.0,0.83,0.0,0.0,0.0,4.0,0.0,,,,,,USDA FoodData Central SR Legacy
173212,"Beverages, tea, black, ready to drink, decaffeinated",,,,USDA reference,,0.0,8.75,0.0,0.0,7.92,8.0,0.0,,,,,,USDA FoodData Central SR Legacy
173213,"Beverages, grape juice drink, canned",,,,USDA reference,,0.0,14.55,0.0,0.1,14.11,9.0,0.0,,,,,,USDA FoodData Central SR Legacy
173214,"Beverages, Cranberry juice cocktail",,,,USDA reference,,0.0,12.25,0.34,,11.41,2.0,,,,,,,USDA FoodData Central SR Legacy
173215,"Beverages, SNAPPLE, tea, black and green, ready to drink, peach, diet",,,,USDA reference,,0.1,0.1,0.0,0.0,0.0,3.0,,,,,,,USDA FoodData Central SR Legacy
173216,"Lemonade, frozen concentrate, white",,,,USDA reference,,0.22,49.89,0.7,0.3,44.46,7.0,0.008,,,,,,USDA FoodData Central SR Legacy
173217,"Lemonade, frozen concentrate, white, prepared with water",,,,USDA reference,,0.07,10.42,0.04,0.0,9.98,4.0,0.002,,,,,,USDA FoodData Central SR Legacy
173218,"Beverages, SNAPPLE, tea, black and green, ready to drink, lemon, diet",,,,USDA reference,,0.1,0.1,0.0,0.0,0.0,3.0,,,,,,,USDA FoodData Central SR Legacy
173219,"Beverages, Malted drink mix, natural, with added nutrients, powder, prepared with whole milk",,,,USDA reference,,3.67,10.67,3.21,0.0,8.37,72.0,0.802,,,,,,USDA FoodData Central SR Legacy
173220,"Beverages, Malted drink mix, natural, powder, dairy based.",,,,USDA reference,,14.29,71.21,9.52,0.1,47.62,405.0,2.157,,,,,,USDA FoodData Central SR Legacy
173221,"Beverages, Malted drink mix, natural, powder, prepared with whole milk",,,,USDA reference,,3.86,10.23,3.62,0.1,9.56,79.0,0.903,,,,,,USDA FoodData Central SR Legacy
173222,"Beverages, OVALTINE, chocolate malt powder",,,,USDA reference,,0.0,92.96,0.0,0.0,72.73,530.0,0.0,,,,,,USDA FoodData Central SR Legacy
173223,"Beverages, orange and apricot juice drink, canned",,,,USDA reference,,0.3,12.7,0.1,0.1,12.06,2.0,0.031,,,,,,USDA FoodData Central SR Legacy
173224,"Beverages, pineapple and grapefruit juice drink, canned",,,,USDA reference,,0.2,11.6,0.1,0.1,11.52,14.0,0.01,,,,,,USDA FoodData Central SR Legacy
173225,"Beverages, pineapple and orange juice drink, canned",,,,USDA reference,,1.3,11.8,0.0,0.1,11.59,3.0,0.0,,,,,,USDA FoodData Central SR Legacy
173226,"Shake, fast food, vanilla",,,,USDA reference,,3.37,19.59,6.52,0.9,13.63,81.0,1.785,,,,,,USDA FoodData Central SR Legacy
173227,"Beverages, tea, black, brewed, prepared with tap water",,,,USDA reference,,0.0,0.3,0.0,0.0,0.0,3.0,0.001,,,,,,USDA FoodData Central SR Legacy
173228,"Beverages, tea, instant, decaffeinated, lemon, diet",,,,USDA reference,,3.3,85.4,0.6,0.0,1.88,412.0,0.0,,,,,,USDA FoodData Central SR Legacy
173229,"Beverages, tea, instant, decaffeinated, lemon, sweetened",,,,USDA reference,,0.12,98.55,0.73,0.0,95.29,5.0,0.027,,,,,,USDA FoodData Central SR Legacy
173230,"Beverages, tea, instant, unsweetened, powder",,,,USDA reference,,20.21,58.66,0.0,8.5,5.53,72.0,0.0,,,,,,USDA FoodData Central SR Legacy
173231,"Beverages, tea, instant, lemon, diet",,,,USDA reference,,0.02,0.44,0.0,0.0,0.01,6.0,0.0,,,,,,USDA FoodData Central SR Legacy
173232,"Beverages, tea, herb, other than chamomile, brewed",,,,USDA reference,,0.0,0.2,0.0,0.0,0.0,1.0,0.001,,,,,,USDA FoodData Central SR Legacy
173233,"Beverages, water, bottled, PERRIER",,,,USDA reference,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,,USDA FoodData Central SR Legacy
173234,"Beverages, water, bottled, POLAND SPRING",,,,USDA reference,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,,USDA FoodData Central SR Legacy
173235,"Beverages, orange-flavor drink, breakfast type, powder",,,,USDA reference,,0.0,98.94,0.0,0.4,92.31,17.0,0.0,,,,,,USDA FoodData Central SR Legacy
173236,"Beverages, orange-flavor drink, breakfast type, powder, prepared with water",,,,USDA reference,,0.0,12.65,0.0,0.1,11.8,5.0,0.0,,,,,,USDA FoodData Central SR Legacy
173237,"Beverages, Orange-flavor drink, breakfast type, low calorie, powder",,,,USDA reference,,3.6,85.9,0.0,3.8,2.6,81.0,0.0,,,,,,USDA FoodData Central SR Legacy
173238,"English muffins, plain, unenriched, without calcium propionate (includes sourdough)",,,,USDA reference,,7.7,46.0,1.8,2.7,,464.0,0.302,,,,,,USDA FoodData Central SR Legacy
173239,"Pie, apple, commercially prepared, unenriched flour",,,,USDA reference,,1.9,34.0,11.0,1.6,,266.0,4.388,,,,,,USDA FoodData Central SR Legacy
173240,"Pie, fried pies, cherry",,,,USDA reference,,3.0,42.6,16.1,2.6,,374.0,7.449,,,,,,USDA FoodData Central SR Legacy
173241,"Tortillas, ready-to-bake or -fry, corn, without added salt",,,,USDA reference,,5.7,46.6,2.5,5.2,,11.0,0.649,,,,,,USDA FoodData Central SR Legacy
173242,"Tortillas, ready-to-bake or -fry, flour, without added calcium",,,,USDA reference,,8.7,55.6,7.1,3.3,,478.0,3.768,,,,,,USDA FoodData Central SR Legacy
173243,"Cake, pound, commercially prepared, fat-free",,,,USDA reference,,5.4,61.0,1.2,1.1,34.34,341.0,0.166,,,,,,USDA FoodData Central SR Legacy
173244,"Cake, yellow, light, dry mix",,,,USDA reference,,4.7,84.1,5.5,1.3,,604.0,2.973,,,,,,USDA FoodData Central SR Legacy
173245,"Archway Home Style Cookies, Coconut Macaroon",,,,USDA reference,,3.02,61.23,22.55,5.1,45.16,200.0,1.61,,,,,,USDA FoodData Central SR Legacy
173246,"Archway Home Style Cookies, Date Filled Oatmeal",,,,USDA reference,,4.67,68.16,12.05,2.1,34.27,331.0,4.82,,,,,,USDA FoodData Central SR Legacy
173247,"Archway Home Style Cookies, Dutch Cocoa",,,,USDA reference,,4.5,69.44,14.99,2.6,35.35,384.0,5.94,,,,,,USDA FoodData Central SR Legacy
173248,"Archway Home Style Cookies, Frosty Lemon",,,,USDA reference,,4.41,64.78,17.11,0.7,33.35,449.0,5.75,,,,,,USDA FoodData Central SR Legacy
173249,"Archway Home Style Cookies, Iced Molasses",,,,USDA reference,,3.5,69.12,14.43,1.0,38.43,605.0,4.75,,,,,,USDA FoodData Central SR Legacy
173250,"Archway Home Style Cookies, Old Fashioned Molasses",,,,USDA reference,,4.27,70.55,11.83,1.1,36.09,561.0,4.8,,,,,,USDA FoodData Central SR Legacy
173251,"Archway Home Style Cookies, Old Fashioned Windmill Cookies",,,,USDA reference,,5.17,72.23,17.55,1.8,32.64,471.0,7.82,,,,,,USDA FoodData Central SR Legacy
173252,"Archway Home Style Cookies, Peanut Butter",,,,USDA reference,,9.0,58.48,24.28,2.8,32.55,404.0,10.21,,,,,,USDA FoodData Central SR Legacy
173253,"Archway Home Style Cookies, Raspberry Filled",,,,USDA reference,,4.35,65.92,13.26,2.2,31.76,334.0,4.14,,,,,,USDA FoodData Central SR Legacy
173254,"George Weston Bakeries, Brownberry Sage and Onion Stuffing Mix, dry",,,,USDA reference,,13.3,72.7,5.1,5.4,,1680.0,2.04,,,,,,USDA FoodData Central SR Legacy
173255,"Keebler, Keebler Chocolate Graham SELECTS",,,,USDA reference,,7.1,71.8,16.6,,26.5,357.0,8.431,,,,,,USDA FoodData Central SR Legacy
173256,"Continental Mills, Krusteaz Almond Poppyseed Muffin Mix, Artificially Flavored, dry",,,,USDA reference,,5.6,75.6,10.3,1.7,40.0,590.0,,,,,,,USDA FoodData Central SR Legacy
173257,"Mckee Baking, Little Debbie Nutty Bars, Wafers with Peanut Butter, Chocolate Covered",,,,USDA reference,,8.0,55.2,32.8,,34.0,223.0,,,,,,,USDA FoodData Central SR Legacy
173258,"Nabisco, Nabisco Ritz Crackers",,,,USDA reference,,7.23,63.51,23.21,2.3,8.14,882.0,6.276,,,,,,USDA FoodData Central SR Legacy
173259,"Pillsbury, Buttermilk Biscuits, Artificial Flavor, refrigerated dough",,,,USDA reference,,6.4,47.07,2.79,1.6,4.46,854.0,,,,,,,USDA FoodData Central SR Legacy
173260,"Pillsbury, Chocolate Chip Cookies, refrigerated dough",,,,USDA reference,,3.82,60.75,21.26,1.7,37.67,326.0,,,,,,,USDA FoodData Central SR Legacy
173261,"Pillsbury, Crusty French Loaf, refrigerated dough",,,,USDA reference,,8.59,46.35,2.88,2.6,5.06,575.0,,,,,,,USDA FoodData Central SR Legacy
173262,"Sorghum flour, refined, unenriched",,,,USDA reference,,9.53,76.85,1.24,1.9,,1.0,0.385,,,,,,USDA FoodData Central SR Legacy
173263,"Rice, brown, parboiled, cooked, UNCLE BENS",,,,USDA reference,,3.09,31.33,0.85,1.7,0.15,4.0,0.3,,,,,,USDA FoodData Central SR Legacy
173264,"Pasta, gluten-free, rice flour and rice bran extract, cooked, DE BOLES",,,,USDA reference,,4.21,40.75,1.7,1.9,0.0,4.0,,,,,,,USDA FoodData Central SR Legacy
173265,"Pasta, gluten-free, corn and rice flour, cooked",,,,USDA reference,,3.2,38.05,1.0,1.4,0.0,4.0,0.259,,,,,,USDA FoodData Central SR Legacy
173266,"Fast foods, biscuit, with egg and bacon",,,,USDA reference,,11.33,19.06,20.73,0.5,2.19,844.0,8.96,,,,,,USDA FoodData Central SR Legacy
